cik,company,sector,filing_date,n_paragraphs,year,month,fiscal_year,assets,net_income,revenue,liabilities,roa,log_assets,leverage,revenue_prev,sales_growth,has_ai
882095,Gilead Sciences,Health Care,2026-02-24,4,2026,2,2025,59023000000.0,8510000000.0,29443000000.0,59023000000.0,0.1441810819511038,24.801193035396434,1.0,28754000000.0,0.023961883564025843,1
882184,D. R. Horton,Consumer Discretionary,2019-11-25,0,2019,11,2019,15606600000.0,1618500000.0,17592900000.0,5311500000.0,0.10370612433201339,23.470959738653175,0.3403367805928261,,,0
882184,D. R. Horton,Consumer Discretionary,2020-11-20,0,2020,11,2020,18912300000.0,2373700000.0,20311100000.0,6790800000.0,0.1255109108886809,23.663078340988445,0.3590679081867356,17592900000.0,0.1545055107458122,0
882184,D. R. Horton,Consumer Discretionary,2021-11-18,0,2021,11,2021,24015900000.0,4175800000.0,27774200000.0,8799700000.0,0.17387647350297095,23.901981947938108,0.3664114191015119,20311100000.0,0.367439478905623,0
882184,D. R. Horton,Consumer Discretionary,2022-11-18,0,2022,11,2022,30351100000.0,5857500000.0,33480000000.0,10565500000.0,0.19299135780910742,24.136098597617202,0.3481092942265684,27774200000.0,0.20543526006149593,0
882184,D. R. Horton,Consumer Discretionary,2023-11-17,1,2023,11,2023,32582400000.0,4745700000.0,35460400000.0,9444500000.0,0.14565225397760753,24.207038102232236,0.2898650805342762,33480000000.0,0.05915173237753879,1
882184,D. R. Horton,Consumer Discretionary,2024-11-19,2,2024,11,2024,36104300000.0,4756400000.0,36801400000.0,10279900000.0,0.1317405406004271,24.309677808765194,0.28472785790058247,35460400000.0,0.03781683229743593,1
882184,D. R. Horton,Consumer Discretionary,2025-11-19,3,2025,11,2025,35471200000.0,3585200000.0,34250400000.0,10729000000.0,0.10107354699023433,24.291986936566495,0.3024707368231128,36801400000.0,-0.06931801507551338,1
882835,Roper Technologies,Information Technology,2019-02-25,2,2019,2,2018,15249500000.0,944400000.0,5191200000.0,7511000000.0,0.061929899340962,23.447812552577084,0.4925407390406243,,,1
882835,Roper Technologies,Information Technology,2020-02-28,6,2020,2,2019,18108900000.0,1767900000.0,4727700000.0,8617000000.0,0.09762602919006676,23.619669367074295,0.47584336983472214,5191200000.0,-0.0892857142857143,1
882835,Roper Technologies,Information Technology,2021-02-22,7,2021,2,2020,24024800000.0,949700000.0,4022400000.0,13545000000.0,0.03952998568146249,23.902352467106308,0.5637924145050115,4727700000.0,-0.1491845929310236,1
882835,Roper Technologies,Information Technology,2022-02-22,7,2022,2,2021,23713900000.0,1152600000.0,4833800000.0,12150100000.0,0.04860440501140681,23.88932721105512,0.5123619480557816,4022400000.0,0.2017203659506761,1
882835,Roper Technologies,Information Technology,2023-02-27,4,2023,2,2022,26980800000.0,4544700000.0,5371800000.0,10943000000.0,0.16844200320227717,24.018391338880196,0.4055847120915614,4833800000.0,0.11129959865943984,1
882835,Roper Technologies,Information Technology,2024-02-22,6,2024,2,2023,28167500000.0,1384200000.0,6177800000.0,10722700000.0,0.049141741368598564,24.061434668002594,0.38067631135173513,5371800000.0,0.15004281618824233,1
882835,Roper Technologies,Information Technology,2025-02-24,5,2025,2,2024,31334700000.0,1549300000.0,7039200000.0,12467100000.0,0.049443588098816965,24.167991946618386,0.3978688163601375,6177800000.0,0.1394347502347113,1
882835,Roper Technologies,Information Technology,2026-02-24,8,2026,2,2025,34577000000.0,1536300000.0,7902500000.0,14695500000.0,0.044431269340891345,24.26645455808818,0.4250079532637302,7039200000.0,0.12264177747471305,1
883241,Synopsys,Information Technology,2019-12-20,7,2019,12,2019,6405160000.0,532367000.0,3360694000.0,2316284000.0,0.08311533201356407,22.5803697524671,0.3616278125761105,,,1
883241,Synopsys,Information Technology,2020-12-15,12,2020,12,2020,8030062000.0,664347000.0,3685281000.0,3117695000.0,0.08273248699698707,22.806458085921353,0.38825291759889274,3360694000.0,0.0965833247537562,1
883241,Synopsys,Information Technology,2021-12-13,10,2021,12,2021,8752260000.0,757516000.0,4204193000.0,3453317000.0,0.08655090228123936,22.892577789680207,0.3945628900421148,3685281000.0,0.14080663048489384,1
883241,Synopsys,Information Technology,2022-12-12,12,2022,12,2022,9418087000.0,984594000.0,5081542000.0,3858897000.0,0.10454288646940722,22.965897826355178,0.4097325709562887,4204193000.0,0.2086842825721844,1
883241,Synopsys,Information Technology,2023-12-12,35,2023,12,2023,10333131000.0,1229888000.0,5318014000.0,4148830000.0,0.1190237499166516,23.058621171926582,0.4015075391960094,5081542000.0,0.04653548076548408,1
883241,Synopsys,Information Technology,2024-12-19,38,2024,12,2024,13073561000.0,2263380000.0,6127436000.0,4050355000.0,0.17312651082593336,23.293857783479265,0.3098126822523718,5318014000.0,0.15220381142283568,1
883241,Synopsys,Information Technology,2025-12-22,43,2025,12,2025,48224461000.0,1332220000.0,7054178000.0,19897446000.0,0.027625399483469603,24.59913221890021,0.4126006924162408,6127436000.0,0.151244664162955,1
884887,Royal Caribbean Group,Consumer Discretionary,2019-02-22,1,2019,2,2018,27698270000.0,1811042000.0,2332301000.0,16050789000.0,0.06538466120808267,24.04463579331567,0.5794870582169933,,,1
884887,Royal Caribbean Group,Consumer Discretionary,2020-02-25,4,2020,2,2019,30320284000.0,1878887000.0,10950661000.0,17586457000.0,0.06196798816264386,24.13508276443133,0.5800228322399619,2332301000.0,3.6952177270429507,1
884887,Royal Caribbean Group,Consumer Discretionary,2021-02-26,3,2021,2,2020,32465187000.0,-5797462000.0,2208805000.0,23704518000.0,-0.17857472990991857,24.203434182939557,0.7301519008653793,10950661000.0,-0.7982948243946187,1
884887,Royal Caribbean Group,Consumer Discretionary,2022-03-01,1,2022,3,2021,32258355000.0,-5260000000.0,1532000000.0,27172799000.0,-0.16305853165792242,24.197042916402857,0.8423491836456013,2208805000.0,-0.30641229080883103,1
884887,Royal Caribbean Group,Consumer Discretionary,2023-02-23,1,2023,2,2022,33776000000.0,-2156000000.0,8840000000.0,30907000000.0,-0.06383230696352439,24.243016328052377,0.9150580293699668,1532000000.0,4.7702349869451695,1
884887,Royal Caribbean Group,Consumer Discretionary,2024-02-21,2,2024,2,2023,35131000000.0,1697000000.0,13900000000.0,30232000000.0,0.0483049158862543,24.28234976851784,0.8605505109447497,8840000000.0,0.5723981900452488,1
884887,Royal Caribbean Group,Consumer Discretionary,2025-02-14,2,2025,2,2024,37070000000.0,2877000000.0,16484000000.0,29335000000.0,0.0776099271648233,24.33607385410905,0.7913407067709738,13900000000.0,0.1858992805755395,1
884887,Royal Caribbean Group,Consumer Discretionary,2026-02-11,5,2026,2,2025,41619000000.0,4268000000.0,17935000000.0,31374000000.0,0.10254931641798218,24.45182263071311,0.7538383911194406,16484000000.0,0.0880247512739627,1
885725,Boston Scientific,Health Care,2019-02-19,1,2019,2,2018,20999000000.0,,9823000000.0,20999000000.0,,23.767740654488392,1.0,,,1
885725,Boston Scientific,Health Care,2020-02-25,4,2020,2,2019,30565000000.0,,10735000000.0,30565000000.0,,24.1431214004271,1.0,9823000000.0,0.09284332688588015,1
885725,Boston Scientific,Health Care,2021-02-23,1,2021,2,2020,30777000000.0,,9913000000.0,30777000000.0,,24.1500334947201,1.0,10735000000.0,-0.07657196087564044,1
885725,Boston Scientific,Health Care,2022-02-23,1,2022,2,2021,32229000000.0,,11888000000.0,32229000000.0,,24.196132505298927,1.0,9913000000.0,0.1992333299707454,1
885725,Boston Scientific,Health Care,2023-02-23,1,2023,2,2022,32469000000.0,,12682000000.0,32469000000.0,,24.20355162492753,1.0,11888000000.0,0.06679004037685066,1
885725,Boston Scientific,Health Care,2024-02-20,1,2024,2,2023,35136000000.0,,14240000000.0,35136000000.0,,24.282492082833475,1.0,12682000000.0,0.12285128528623246,1
885725,Boston Scientific,Health Care,2025-02-18,1,2025,2,2024,39395000000.0,,16747000000.0,39395000000.0,,24.39690474164406,1.0,14240000000.0,0.17605337078651684,1
885725,Boston Scientific,Health Care,2026-02-17,2,2026,2,2025,43673000000.0,,20074000000.0,43673000000.0,,24.499995899130372,1.0,16747000000.0,0.1986624470054339,1
886982,Goldman Sachs,Financials,2019-02-26,2,2019,2,2018,931796000000.0,10459000000.0,,841611000000.0,0.011224559882205977,27.560379743553206,0.9032137935771349,,,1
886982,Goldman Sachs,Financials,2020-02-21,2,2020,2,2019,992968000000.0,8466000000.0,,902703000000.0,0.008525954512129293,27.623964274893275,0.9090957613941235,,,1
886982,Goldman Sachs,Financials,2021-02-22,2,2021,2,2020,1163028000000.0,9459000000.0,,1067096000000.0,0.008133080200992581,27.782048064841643,0.9175153134748261,,,1
886982,Goldman Sachs,Financials,2022-02-25,2,2022,2,2021,1463988000000.0,21635000000.0,,1354062000000.0,0.014778126596666092,28.012185334712765,0.9249133189616309,,,1
886982,Goldman Sachs,Financials,2023-02-24,2,2023,2,2022,1441799000000.0,11261000000.0,,1324610000000.0,0.007810381336094698,27.996912755339178,0.9187202931892726,,,1
886982,Goldman Sachs,Financials,2024-02-23,12,2024,2,2023,1641594000000.0,8516000000.0,,1524689000000.0,0.0051876407930340875,28.126688836945423,0.9287856802595527,,,1
886982,Goldman Sachs,Financials,2025-02-27,16,2025,2,2024,1675972000000.0,14276000000.0,,1553976000000.0,0.008518042067528575,28.14741441140497,0.9272088077843783,,,1
886982,Goldman Sachs,Financials,2026-02-25,17,2026,2,2025,1809320000000.0,17176000000.0,,1684348000000.0,0.009493069219375235,28.22397220000915,0.9309287467114717,,,1
895126,Expand Energy,Energy,2019-02-27,0,2019,2,2018,12735000000.0,226000000.0,10030000000.0,12735000000.0,0.017746368276403614,23.26761994537783,1.0,,,0
895126,Expand Energy,Energy,2020-02-27,0,2020,2,2019,16193000000.0,-308000000.0,8532000000.0,11792000000.0,-0.019020564441425306,23.507844887037745,0.7282158957574261,10030000000.0,-0.14935194416749753,0
895126,Expand Energy,Energy,2021-03-01,0,2021,3,2020,6584000000.0,-9734000000.0,5240000000.0,11925000000.0,-1.4784325637910085,22.60790830032118,1.8112089914945322,8532000000.0,-0.38584153774027197,0
895126,Expand Energy,Energy,2022-02-24,0,2022,2,2021,11009000000.0,945000000.0,5549000000.0,5338000000.0,0.08583885911526933,23.121978957034678,0.4848760105368335,5240000000.0,0.05896946564885486,0
895126,Expand Energy,Energy,2023-02-22,0,2023,2,2022,15468000000.0,4936000000.0,11743000000.0,6344000000.0,0.3191104215153866,23.46203921069146,0.4101370571502457,5549000000.0,1.1162371598486214,0
895126,Expand Energy,Energy,2024-02-21,0,2024,2,2023,14376000000.0,2419000000.0,8721000000.0,3647000000.0,0.16826655537006122,23.38882598642767,0.2536867000556483,11743000000.0,-0.25734480115813674,0
895126,Expand Energy,Energy,2025-02-26,0,2025,2,2024,27894000000.0,-714000000.0,4235000000.0,10329000000.0,-0.025596902559690257,24.051677448882913,0.3702946870294687,8721000000.0,-0.5143905515422543,0
895126,Expand Energy,Energy,2026-02-18,1,2026,2,2025,28287000000.0,1819000000.0,12124000000.0,9709000000.0,0.06430515784636053,24.06566817209806,0.34323187329868843,4235000000.0,1.862809917355372,1
895421,Morgan Stanley,Financials,2019-02-26,0,2019,2,2018,853531000000.0,8748000000.0,,772125000000.0,0.01024918837159986,27.47264769955236,0.9046244366051145,,,0
895421,Morgan Stanley,Financials,2020-02-27,0,2020,2,2019,895429000000.0,9042000000.0,,812732000000.0,0.01009795304820371,27.520568769988465,0.9076453856196304,,,0
895421,Morgan Stanley,Financials,2021-02-26,0,2021,2,2020,1115862000000.0,10996000000.0,,1012713000000.0,0.009854265133143704,27.740648316327665,0.9075611500346817,,,0
895421,Morgan Stanley,Financials,2022-02-24,0,2022,2,2021,1188140000000.0,15034000000.0,,1081542000000.0,0.012653391014526907,27.803410175043656,0.9102816166445031,,,0
895421,Morgan Stanley,Financials,2023-02-24,0,2023,2,2022,1180231000000.0,11029000000.0,,1079000000000.0,0.009344780809858408,27.796731297958967,0.9142278079460716,,,0
895421,Morgan Stanley,Financials,2024-02-22,12,2024,2,2023,1193693000000.0,9087000000.0,,1093711000000.0,0.007612510084251144,27.808072978910246,0.9162414456648401,,,1
895421,Morgan Stanley,Financials,2025-02-21,10,2025,2,2024,1215071000000.0,13390000000.0,,1109643000000.0,0.011019932168572865,27.82582362722772,0.913233053870926,,,1
895421,Morgan Stanley,Financials,2026-02-19,22,2026,2,2025,1420270000000.0,16861000000.0,,1307618000000.0,0.011871686369493125,27.98186811031231,0.9206826870947074,,,1
896159,Chubb Limited,Financials,2019-02-28,0,2019,2,2018,167771000000.0,3962000000.0,32717000000.0,117459000000.0,0.02361552354101722,25.845865791252173,0.7001150377598035,,,0
896159,Chubb Limited,Financials,2020-02-27,0,2020,2,2019,176943000000.0,4454000000.0,34186000000.0,121612000000.0,0.025171948028461143,25.899093483757884,0.687294778544503,32717000000.0,0.04490020478650236,0
896159,Chubb Limited,Financials,2021-02-25,0,2021,2,2020,190774000000.0,3533000000.0,35994000000.0,131333000000.0,0.018519295082139075,25.97435531833141,0.6884219023556669,34186000000.0,0.05288714678523365,0
896159,Chubb Limited,Financials,2022-02-24,0,2022,2,2021,200054000000.0,8525000000.0,40869000000.0,140340000000.0,0.042613494356523736,26.02185316705101,0.7015105921401221,35994000000.0,0.1354392398733122,0
896159,Chubb Limited,Financials,2023-02-24,0,2023,2,2022,199017000000.0,5246000000.0,43097000000.0,148498000000.0,0.026359557223754753,26.016656085157894,0.746157363441314,40869000000.0,0.054515647556827806,0
896159,Chubb Limited,Financials,2024-02-23,6,2024,2,2023,230682000000.0,9028000000.0,49735000000.0,166991000000.0,0.03913612678925967,26.164305975675113,0.7239013013585802,43097000000.0,0.15402464208645616,1
896159,Chubb Limited,Financials,2025-02-27,6,2025,2,2024,246548000000.0,9272000000.0,55753000000.0,178154000000.0,0.03760728134075312,26.230822537638804,0.7225935720427665,49735000000.0,0.12100130692671152,1
896159,Chubb Limited,Financials,2026-02-27,6,2026,2,2025,272327000000.0,10310000000.0,59402000000.0,192548000000.0,0.03785889757534141,26.33026938705393,0.7070470427096835,55753000000.0,0.0654493928577835,1
896878,Intuit,Information Technology,2019-08-30,6,2019,8,2019,6283000000.0,1557000000.0,6784000000.0,2534000000.0,0.24781155498965463,22.56111341036722,0.4033105204520134,,,1
896878,Intuit,Information Technology,2020-08-31,7,2020,8,2020,10931000000.0,1826000000.0,7679000000.0,5825000000.0,0.1670478455767999,23.114868626258108,0.5328881163662977,6784000000.0,0.13192806603773577,1
896878,Intuit,Information Technology,2021-09-08,9,2021,9,2021,15516000000.0,2062000000.0,9633000000.0,5647000000.0,0.1328950760505285,23.465137586524133,0.36394689352926013,7679000000.0,0.25446021617398107,1
896878,Intuit,Information Technology,2022-09-02,21,2022,9,2022,27734000000.0,2066000000.0,12726000000.0,11293000000.0,0.07449340160092305,24.045924934278084,0.40718973101608136,9633000000.0,0.3210837745250701,1
896878,Intuit,Information Technology,2023-09-01,25,2023,9,2023,27780000000.0,2384000000.0,14368000000.0,10511000000.0,0.08581713462922966,24.04758217427261,0.3783657307415407,12726000000.0,0.1290271884331291,1
896878,Intuit,Information Technology,2024-09-04,27,2024,9,2024,32132000000.0,2963000000.0,16285000000.0,13696000000.0,0.09221336984937134,24.19311825525798,0.42624175276982446,14368000000.0,0.13342149220489974,1
896878,Intuit,Information Technology,2025-09-03,21,2025,9,2025,36958000000.0,3869000000.0,18831000000.0,17248000000.0,0.10468640077926294,24.333047969701646,0.46669192055847175,16285000000.0,0.1563401903592263,1
898173,O’Reilly Automotive,Consumer Discretionary,2019-02-27,1,2019,2,2018,7980789000.0,1324487000.0,9536428000.0,7980789000.0,0.1659594057680262,22.80030311570105,1.0,,,1
898173,O’Reilly Automotive,Consumer Discretionary,2020-02-28,0,2020,2,2019,10717160000.0,1391042000.0,10149985000.0,10717160000.0,0.12979576678896274,23.095112032117008,1.0,9536428000.0,0.06433824069137839,0
898173,O’Reilly Automotive,Consumer Discretionary,2021-02-26,0,2021,2,2020,11596642000.0,1752302000.0,11604493000.0,11596642000.0,0.15110425931920637,23.173981410391885,1.0,10149985000.0,0.1433014925637821,0
898173,O’Reilly Automotive,Consumer Discretionary,2022-02-28,0,2022,2,2021,11718707000.0,2164685000.0,13327563000.0,11718707000.0,0.18472046446762427,23.184452290777028,1.0,11604493000.0,0.14848300567719752,0
898173,O’Reilly Automotive,Consumer Discretionary,2023-02-28,0,2023,2,2022,12627979000.0,2172650000.0,14409860000.0,12627979000.0,0.17205049200667819,23.2591807446696,1.0,13327563000.0,0.08120741954099175,0
898173,O’Reilly Automotive,Consumer Discretionary,2024-02-28,0,2024,2,2023,13872995000.0,2346581000.0,15812250000.0,13872995000.0,0.1691473975158212,23.353209981632624,1.0,14409860000.0,0.09732155621220473,0
898173,O’Reilly Automotive,Consumer Discretionary,2025-02-28,0,2025,2,2024,14893741000.0,2386680000.0,16708479000.0,14893741000.0,0.1602471803424002,23.424206894530826,1.0,15812250000.0,0.0566794099511454,0
898173,O’Reilly Automotive,Consumer Discretionary,2026-02-27,4,2026,2,2025,16538253000.0,2538209000.0,17781992000.0,16538253000.0,0.15347503753872915,23.528941898230713,1.0,16708479000.0,0.06424959447236334,1
898293,Jabil,Information Technology,2019-10-22,2,2019,10,2019,12970475000.0,287000000.0,25282320000.0,11069717000.0,0.022127177300754215,23.285941457580257,0.853455019958791,,,1
898293,Jabil,Information Technology,2020-10-22,0,2020,10,2020,14397000000.0,54000000.0,27266000000.0,12572000000.0,0.003750781412794332,23.390285688490632,0.8732374800305619,25282320000.0,0.0784611538814477,0
898293,Jabil,Information Technology,2021-10-22,0,2021,10,2021,16654000000.0,696000000.0,29285000000.0,14517000000.0,0.04179176173892158,23.53591626476004,0.8716824786837997,27266000000.0,0.07404826523875885,0
898293,Jabil,Information Technology,2022-10-25,0,2022,10,2022,19717000000.0,996000000.0,33478000000.0,17265000000.0,0.05051478419637876,23.704747044730542,0.8756403103920475,29285000000.0,0.14317910192931538,0
898293,Jabil,Information Technology,2023-10-20,0,2023,10,2023,19424000000.0,818000000.0,34702000000.0,16557000000.0,0.042112850082372325,23.689775251823498,0.8523990939044481,33478000000.0,0.03656132385447153,0
898293,Jabil,Information Technology,2024-10-28,7,2024,10,2024,17351000000.0,1388000000.0,28883000000.0,15614000000.0,0.0799953893147369,23.576915978565946,0.8998904962250014,34702000000.0,-0.16768485966226732,1
898293,Jabil,Information Technology,2025-10-17,8,2025,10,2025,18543000000.0,657000000.0,29802000000.0,17026000000.0,0.035431160006471445,23.643358196291658,0.9181901526182387,28883000000.0,0.03181802444344428,1
899051,Allstate,Financials,2019-02-15,0,2019,2,2018,112249000000.0,2160000000.0,39815000000.0,90937000000.0,0.019242933121898637,25.443985454843123,0.8101363931972668,,,0
899051,Allstate,Financials,2020-02-21,0,2020,2,2019,119950000000.0,4847000000.0,41541000000.0,93952000000.0,0.04040850354314297,25.510340826232117,0.7832596915381409,39815000000.0,0.04335049604420438,0
899051,Allstate,Financials,2021-02-22,2,2021,2,2020,125987000000.0,5576000000.0,41909000000.0,95770000000.0,0.0442585346107138,25.55944456397185,0.7601577940581171,41541000000.0,0.008858717893165835,1
899051,Allstate,Financials,2022-02-18,2,2022,2,2021,99440000000.0,1614000000.0,50601000000.0,74313000000.0,0.016230893000804505,25.322820284148865,0.7473149637972647,41909000000.0,0.20740175141377737,1
899051,Allstate,Financials,2023-02-16,3,2023,2,2022,97989000000.0,-1289000000.0,51411000000.0,80626000000.0,-0.01315453775423772,25.308121064419094,0.8228066415618079,50601000000.0,0.016007588782830373,1
899051,Allstate,Financials,2024-02-21,5,2024,2,2023,103362000000.0,-188000000.0,57094000000.0,85732000000.0,-0.001818850254445541,25.361503226638696,0.8294344149687506,51411000000.0,0.11054054579759187,1
899051,Allstate,Financials,2025-02-24,13,2025,2,2024,111617000000.0,4667000000.0,64106000000.0,90250000000.0,0.04181262710877375,25.438339205041725,0.8085685872223766,57094000000.0,0.12281500683084046,1
899051,Allstate,Financials,2026-02-20,18,2026,2,2025,119758000000.0,10282000000.0,67685000000.0,89169000000.0,0.08585647722907865,25.508738876851538,0.7445765627348486,64106000000.0,0.05582940754375576,1
900075,Copart,Industrials,2019-09-30,1,2019,9,2019,2547617000.0,591693000.0,542575000.0,769236000.0,0.2322535137738522,21.658424249386307,0.3019433454871749,,,1
900075,Copart,Industrials,2020-09-28,1,2020,9,2020,3455261000.0,699907000.0,525659000.0,965745000.0,0.20256270076269203,21.96316383400459,0.279499869908525,542575000.0,-0.031177256600469994,1
900075,Copart,Industrials,2021-09-27,1,2021,9,2021,4562143000.0,936495000.0,,1032942000.0,0.20527524016673743,22.241058306218257,0.22641596284903828,525659000.0,,1
900075,Copart,Industrials,2022-09-27,1,2022,9,2022,5308864000.0,1090130000.0,,683265000.0,0.20534148171812275,22.392643713342824,0.12870267537461874,,,1
900075,Copart,Industrials,2023-09-28,1,2023,9,2023,6737879000.0,1237741000.0,,750439000.0,0.18369890584262497,22.631011023918536,0.11137614670729469,,,1
900075,Copart,Industrials,2024-09-30,3,2024,9,2024,8427764000.0,1363020000.0,,879209000.0,0.16172973044807615,22.854797330597858,0.10432292598606226,,,1
900075,Copart,Industrials,2025-09-26,4,2025,9,2025,10090902000.0,1552449000.0,,883411000.0,0.15384640540558217,23.034900062757426,0.08754529575255017,,,1
906107,Equity Residential,Real Estate,2019-02-21,0,2019,2,2018,20394209000.0,657535000.0,2578434000.0,9615454000.0,0.032241260251868555,23.73851682494812,0.4714796244365251,,,0
906107,Equity Residential,Real Estate,2020-02-20,0,2020,2,2019,21172769000.0,970377000.0,2701075000.0,10164843000.0,0.045831369529417715,23.775981711839314,0.4800903934671936,2578434000.0,0.04756414164566558,0
906107,Equity Residential,Real Estate,2021-02-18,0,2021,2,2020,20286891000.0,913636000.0,,9184454000.0,0.045035781973689314,23.733240750852268,0.4527285132058924,2701075000.0,,0
906107,Equity Residential,Real Estate,2022-02-17,0,2022,2,2021,21169241000.0,1332850000.0,,9483056000.0,0.06296163381578017,23.77581506882883,0.4479639114127899,,,0
906107,Equity Residential,Real Estate,2023-02-16,0,2023,2,2022,20218262000.0,776911000.0,,8517310000.0,0.03842620102558766,23.72985209234394,0.42126815845991117,,,0
906107,Equity Residential,Real Estate,2024-02-15,2,2024,2,2023,20034564000.0,835438000.0,,8456188000.0,0.04169983434628276,23.720724818881077,0.42207996141069004,,,1
906107,Equity Residential,Real Estate,2025-02-13,2,2025,2,2024,20834176000.0,1035831000.0,,9249829000.0,0.04971787701131065,23.759860552202657,0.44397383414635644,,,1
906107,Equity Residential,Real Estate,2026-02-13,6,2026,2,2025,20746023000.0,1120089000.0,,9336889000.0,0.05399054074123026,23.755620402602883,0.45005681329862596,,,1
906163,"NVR, Inc.",Consumer Discretionary,2019-02-13,0,2019,2,2018,3165933000.0,797197000.0,7163674000.0,1357371000.0,0.2518047602397145,21.875713635831335,0.4287428066228818,,,0
906163,"NVR, Inc.",Consumer Discretionary,2020-02-19,0,2020,2,2019,3809815000.0,878539000.0,7388664000.0,1468571000.0,0.23059886109955471,22.060846468475674,0.38547042310453394,7163674000.0,0.0314070684958585,0
906163,"NVR, Inc.",Consumer Discretionary,2021-02-12,0,2021,2,2020,5777141000.0,901248000.0,7536923000.0,2674067000.0,0.15600242403638756,22.47717476057942,0.46287030210964214,7388664000.0,0.020065738542177636,0
906163,"NVR, Inc.",Consumer Discretionary,2022-02-16,0,2022,2,2021,5834475000.0,1236719000.0,8951025000.0,2832097000.0,0.21196748636338317,22.48705012434394,0.4854073417059804,7536923000.0,0.1876232515576981,0
906163,"NVR, Inc.",Consumer Discretionary,2023-02-15,0,2023,2,2022,5660973000.0,1725575000.0,10526434000.0,2154124000.0,0.3048195071765931,22.4568616225142,0.38052186435088103,8951025000.0,0.17600319516479956,0
906163,"NVR, Inc.",Consumer Discretionary,2024-02-14,0,2024,2,2023,6601757000.0,1591611000.0,9518202000.0,2237032000.0,0.2410890010038237,22.610601662671844,0.3388540353727046,10526434000.0,-0.09578096437977002,0
906163,"NVR, Inc.",Consumer Discretionary,2025-02-12,0,2025,2,2024,6380988000.0,1681928000.0,10524479000.0,2170916000.0,0.26358425999233975,22.57658878124787,0.3402162799867356,9518202000.0,0.10572133266345896,0
906163,"NVR, Inc.",Consumer Discretionary,2026-02-11,1,2026,2,2025,5856930000.0,1339816000.0,10323959000.0,1992061000.0,0.2287573865489258,22.490891412471626,0.34012033608050635,10524479000.0,-0.019052724605179927,1
906345,Camden Property Trust,Real Estate,2019-02-15,0,2019,2,2018,6219586000.0,156128000.0,7231000.0,2781808000.0,0.02510263544872601,22.550969181996788,0.4472657826421244,,,0
906345,Camden Property Trust,Real Estate,2020-02-20,0,2020,2,2019,6748504000.0,219623000.0,8696000.0,3046780000.0,0.03254395344508946,22.632586687637744,0.4514748750241535,7231000.0,0.20259991702392477,0
906345,Camden Property Trust,Real Estate,2021-02-18,0,2021,2,2020,7198952000.0,123911000.0,10800000.0,3682365000.0,0.017212366466674595,22.697201296818626,0.5115140370431697,8696000.0,0.2419503219871204,0
906345,Camden Property Trust,Real Estate,2022-02-17,0,2022,2,2021,7976784000.0,303907000.0,10532000.0,3710529000.0,0.038098938118419655,22.799801159659978,0.4651660368389065,10800000.0,-0.024814814814814845,0
906345,Camden Property Trust,Real Estate,2023-02-23,0,2023,2,2022,9327935000.0,653613000.0,5188000.0,4271014000.0,0.07007049255810638,22.956279498262685,0.45787347360375047,10532000.0,-0.5074060007595897,0
906345,Camden Property Trust,Real Estate,2024-02-22,1,2024,2,2023,9383737000.0,403309000.0,3451000.0,4331966000.0,0.04297957199780855,22.962243921476873,0.4616461437484874,5188000.0,-0.3348111025443331,1
906345,Camden Property Trust,Real Estate,2025-02-20,1,2025,2,2024,8852144000.0,163293000.0,7137000.0,4104955000.0,0.018446717540970867,22.903925526513067,0.4637243813476148,3451000.0,1.068096203998841,1
906345,Camden Property Trust,Real Estate,2026-02-12,1,2026,2,2025,9042989000.0,384462000.0,12967000.0,4604736000.0,0.042514925098327556,22.925255598293532,0.5092050869463626,7137000.0,0.8168698332632758,1
909832,Costco,Consumer Staples,2019-10-11,0,2019,10,2019,45400000000.0,3659000000.0,152703000000.0,29816000000.0,0.08059471365638766,24.538777941993715,0.6567400881057269,,,0
909832,Costco,Consumer Staples,2020-10-07,0,2020,10,2020,55556000000.0,4002000000.0,166761000000.0,36851000000.0,0.07203542371661027,24.740657358000384,0.663312693498452,152703000000.0,0.09206105970413159,0
909832,Costco,Consumer Staples,2021-10-06,0,2021,10,2021,59268000000.0,5007000000.0,195929000000.0,41190000000.0,0.08448066410204495,24.805335368292898,0.6949787406357563,166761000000.0,0.174909001505148,0
909832,Costco,Consumer Staples,2022-10-05,0,2022,10,2022,64166000000.0,5844000000.0,226954000000.0,43519000000.0,0.0910762709222953,24.884739312341775,0.6782252283140604,195929000000.0,0.15834817714580285,0
909832,Costco,Consumer Staples,2023-10-11,0,2023,10,2023,68994000000.0,6292000000.0,242290000000.0,43936000000.0,0.09119633591326783,24.957285381240993,0.6368089978838739,226954000000.0,0.06757316460604357,0
909832,Costco,Consumer Staples,2024-10-09,2,2024,10,2024,69831000000.0,7367000000.0,254453000000.0,46209000000.0,0.1054975583909725,24.969343874194443,0.6617261674614426,242290000000.0,0.05020017334599025,1
909832,Costco,Consumer Staples,2025-10-08,2,2025,10,2025,77099000000.0,8099000000.0,275235000000.0,47935000000.0,0.10504675806430692,25.068356147262968,0.6217330964085137,254453000000.0,0.08167323631476142,1
910521,Deckers Brands,Consumer Discretionary,2019-05-30,0,2019,5,2018,1264379000.0,114394000.0,1903339000.0,1264379000.0,0.09047445425778189,20.957846929499667,1.0,,,0
